budget,revenue,original_title,vote_average,release_year
66000000,99318987,Hellboy,6.4,2004
165000000,305875730,The Polar Express,6.4,2004
150000000,919838758,Shrek 2,6.5,2004
13000000,96060858,The Butterfly Effect,7.1,2004
45000000,129394835,Resident Evil: Apocalypse,6.1,2004
110000000,362744280,Ocean's Twelve,6.4,2004
80000000,516642939,Meet the Fockers,6.1,2004
125000000,544272402,The Day After Tomorrow,6.1,2004
116000000,102000000,The Aviator,6.7,2004
65000000,217764291,Collateral,6.7,2004
4000000,30039392,Shaun of the Dead,7.4,2004
65000000,128905366,Blade: Trinity,5.7,2004
60000000,219417255,The Terminal,7,2004
140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,6.5,2004
30000000,216763646,Million Dollar Baby,7.6,2004
50000000,200804534,Garfield,5.2,2004
75000000,367275019,Shark Tale,5.8,2004
70000000,57958696,Sky Captain and the World of Tomorrow,5.7,2004
30000000,140161792,The SpongeBob SquarePants Movie,6.6,2004
6500000,98410061,Crash,7.1,2004
26000000,90574188,Anchorman: The Legend of Ron Burgundy,6.7,2004
37000000,96455697,13 Going On 30,6.1,2004
31000000,27388767,Ella Enchanted,5.7,2004
25000000,30411183,The Girl Next Door,6.2,2004
25000000,116766556,Finding Neverland,7.1,2004
19000000,70067909,A Cinderella Story,5.9,2004
70000000,171183863,AVP: Alien vs. Predator,5.5,2004
20000000,167722310,DodgeBall: A True Underdog Story,6.2,2004
12000000,9584131,Banlieue 13,6.5,2004
155000000,167298192,Alexander,5.6,2004
9000000,23936908,Harold & Kumar Go to White Castle,6.4,2004
1200000,103911669,Saw,7.1,2004
200000000,783766341,Spider-Man 2,6.4,2004
25000000,20796847,EuroTrip,6.4,2004
70000000,130293714,Man on Fire,7.3,2004
42000000,171963386,Along Came Polly,5.7,2004
27000000,115505027,Closer,6.6,2004
33000000,54700105,The Punisher,6,2004
100000000,82102379,Catwoman,4.3,2004
1000000,332323,9 Songs,5.2,2004
28000000,102356381,Dawn of the Dead,6.7,2004
120000000,203567857,King Arthur,6.1,2004
105000000,115772733,The Chronicles of Riddick,6.2,2004
80000000,55041367,Spanglish,5.6,2004
40000000,92913171,Secret Window,6.3,2004
6500000,11850214,Layer Cake,7,2004
60000000,61347797,After the Sunset,6,2004
57000000,28283637,Thunderbirds,4.4,2004
40000000,95149435,The Princess Diaries 2: Royal Engagement,5.9,2004
145000000,25819961,The Alamo,5.9,2004
2700000,15992615,Before Sunset,7.5,2004
10000000,183474602,The Grudge,5.8,2004
25000000,56422687,Cellular,6,2004
80000000,96105964,The Manchurian Candidate,6.1,2004
5000000,8203235,The Machinist,7.2,2004
12000000,24829644,Seed of Chucky,4.9,2004
25000000,36609966,Taxi,5,2004
60000000,13395939,Alfie,5.4,2004
50000000,170128460,Shall We Dance?,5.8,2004
35000000,36098382,Jersey Girl,5.7,2004
90000000,102000000,The Stepford Wives,5.4,2004
7000,424760,Primer,6.9,2004
10000000,1461989,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,6.7,2004
110000000,103951461,Home on the Range,5.8,2004
100000000,108103450,Hidalgo,6.3,2004
6000000,119114517,Fahrenheit 9/11,6.6,2004
17000000,16980098,Win a Date with Tad Hamilton!,5.3,2004
37000000,113086475,White Chicks,6.4,2004
17500000,38000000,Hotel Rwanda,7.2,2004
56000000,57223890,Walking Tall,6,2004
50000000,25195000,Twisted,5.7,2004
130000,54667954,Open Water,5.3,2004
32000000,50907422,Team America: World Police,6.5,2004
16000000,109502303,Sideways,6.6,2004
19000000,69631118,Without a Paddle,5.2,2004
60000000,170268750,Starsky & Hutch,5.5,2004
15000000,29331068,Confessions of a Teenage Drama Queen,5.1,2004
60000000,256697520,The Village,6,2004
40000000,26155781,The Whole Ten Yards,5.5,2004
30000000,611899420,The Passion of the Christ,6.8,2004
20000000,70992898,Anacondas: The Hunt for the Blood Orchid,5,2004
40000000,124731534,Ray,7,2004
25000000,27685016,Dirty Dancing: Havana Nights,5.8,2004
31000000,41512007,Wimbledon,5.7,2004
45000000,65470529,Taking Lives,6,2004
70000000,154648887,The Phantom of the Opera,6.8,2004
2500000,26781723,Garden State,7.1,2004
400000,46118097,Napoleon Dynamite,6.6,2004
80000000,78000586,Exorcist: The Beginning,4.6,2004
30000000,13001257,Wicker Park,6.6,2004
50000000,34808403,The Life Aquatic with Steve Zissou,7,2004
110000000,72178895,Around the World in 80 Days,5.6,2004
18000000,65070412,Barbershop 2:  Back in Business,5.7,2004
42000000,117575636,The Forgotten,5.4,2004
45000000,14793624,Surviving Christmas,5,2004
45000000,21009180,Flight of the Phoenix,5.4,2004
25000000,30114487,Godsend,4.7,2004
2000000,120620,It's All Gone Pete Tong,6.8,2004
30000000,61255921,Friday Night Lights,7.2,2004
50000000,49718611,Raising Helen,5.9,2004
8000000,365134,She Hate Me,5.2,2004
20000000,16605763,Paparazzi,5.9,2004
15000000,14867514,Raise Your Voice,5.9,2004
23000000,16123851,Vanity Fair,5.5,2004
74500000,62172050,Deux frÃ¨res,6.8,2004
40000000,46546197,Torque,4.8,2004
28000000,64445708,Miracle,6.8,2004
27000000,21148829,Mindhunters,6.3,2004
16000000,14822346,Soul Plane,4.8,2004
8500000,5001655,Club Dread,5.1,2004
23000000,12,Chasing Liberty,6.2,2004
27000000,13000000,Suspect Zero,5.1,2004
50000000,6808550,The Big Bounce,4.9,2004
74050,176153,The Heart is Deceitful Above All Things,5.6,2004
30000000,21800302,Mr. 3000,5.1,2004
20000000,11341016,Connie and Carla,6.8,2004
19250000,8112712,Spartan,6.2,2004
26000000,28818995,Agent Cody Banks 2: Destination London,5.3,2004
12000000,31179516,Johnson Family Vacation,5.3,2004
65000,28575078,Super Size Me,6.5,2004
6500000,1548955,A Home at the End of the World,6.4,2004
35000000,22034832,Little Black Book,5.2,2004
39000000,6614280,Against the Ropes,4.8,2004
15000000,1914166,A Dirty Shame,5.5,2004
60000000,74541707,Ladder 49,6,2004
18000000,16702864,Catch That Kid,5.2,2004
2600000,1479042,Il cartaio,4.9,2004
2600000,3166000,Riding Giants,6.9,2004
500000,603943,Mean Creek,7.3,2004
3000000,2037545,We Don't Live Here Anymore,6.4,2004
30000000,14000000,Welcome to Mooseport,4.8,2004
3000000,5923000,Never Die Alone,6.1,2004
823258,823258,Narco,5.8,2004
350000,3515061,Born into Brothels,6.4,2004
6000000,245066411,The Godfather,8.3,1972
2000000,46122355,Deliverance,7,1972
1800000,9700000,Conquest of the Planet of the Apes,6.1,1972
3500000,12600000,Frenzy,6.9,1972
12000,6000000,Pink Flamingos,6.3,1972
2000000,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.5,1972
5000000,84563118,The Poseidon Adventure,7.7,1972
3352254,58831997,The Getaway,7.2,1972
18000000,538400000,The Empire Strikes Back,8,1980
19000000,44017374,The Shining,7.9,1980
3500000,83453539,Airplane!,7,1980
27000000,115229890,The Blues Brothers,7.3,1980
4500000,58853106,The Blue Lagoon,5.8,1980
18000000,23000000,Raging Bull,7.4,1980
54000000,108185706,Superman II,6.3,1980
550000,59754601,Friday the 13th,6.4,1980
35000000,27107960,Flash Gordon,5.8,1980
5000000,26010864,The Elephant Man,7.6,1980
1000000,21378361,The Fog,6.2,1980
6000000,39846344,Caddyshack,6.5,1980
6500000,31899000,Dressed to Kill,6.7,1980
8000000,11715321,Used Cars,5.8,1980
44000000,3484331,Heaven's Gate,6,1980
15000000,19853892,Altered States,6,1980
4800000,22743674,American Gigolo,5.8,1980
7200000,12729678,Atlantic City,6.6,1980
10000000,10389003,Stardust Memories,6.3,1980
1000000,14796236,Prom Night,6.4,1980
2000000,11000000,Battle Beyond the Stars,6,1980
20000000,22471595,Xanadu,5.3,1980
10000000,15795189,The Long Riders,6,1980
300000000,961000000,Pirates of the Caribbean: At World's End,6.8,2007
150000000,938212738,Harry Potter and the Order of the Phoenix,7.2,2007
150000000,623722818,Ratatouille,7.3,2007
70000000,442824138,The Bourne Ultimatum,7.2,2007
25000000,171600000,No Country for Old Men,7.6,2007
150000000,585349010,I Am Legend,6.8,2007
130000000,457363168,National Treasure: Book of Secrets,6,2007
258000000,890871626,Spider-Man 3,5.8,2007
18000000,57096190,The Mist,6.6,2007
70000000,135560026,Stardust,7,2007
25000000,25037897,Death Proof,6.7,2007
110000000,383531464,Live Free or Die Hard,6.3,2007
140000000,258022233,Rush Hour 3,6.2,2007
15000000,56255142,Into the Wild,7.7,2007
65000000,422610419,300,7,2007
110000000,228738393,Ghost Rider,5.2,2007
7500000,231411584,Juno,6.9,2007
60000000,137587063,Bridge to Terabithia,6.9,2007
61000000,95696996,Shooter,6.9,2007
30000000,129266061,Atonement,7.2,2007
25000000,76181545,There Will Be Blood,7.8,2007
100000000,266465037,American Gangster,7.3,2007
160000000,798958165,Shrek the Third,5.8,2007
50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,6.8,2007
20000000,169860655,Superbad,7,2007
60000000,361366633,Alvin and the Chipmunks,5.6,2007
150000000,287594577,Bee Movie,5.6,2007
150000000,169332978,Meet the Robinsons,6.7,2007
30000000,156835339,P.S. I Love You,7,2007
30000000,219076518,Knocked Up,6,2007
30000000,77566815,The Number 23,6.2,2007
130000000,289047763,4: Rise of the Silver Surfer,5.4,2007
85000000,340487652,Enchanted,6.6,2007
65000000,84785914,Zodiac,7.1,2007
85000000,311312624,Ocean's Thirteen,6.4,2007
34000000,95608995,TMNT,6,2007
75000000,527068851,The Simpsons Movie,6.9,2007
75000000,119000410,Charlie Wilson's War,6.3,2007
15000000,64238440,28 Weeks Later,6.3,2007
70000000,86658558,The Kingdom,6.4,2007
40000000,41797066,Aliens vs Predator: Requiem,4.9,2007
50000000,32017803,Sunshine,6.8,2007
25000000,229736344,Mr. Bean's Holiday,6.1,2007
20000000,41637263,Mr. Brooks,6.7,2007
30000000,75505973,30 Days of Night,6.1,2007
180000000,372234864,The Golden Compass,5.7,2007
160000,20710513,Once,7.3,2007
30000000,16930884,88 Minutes,5.6,2007
70000000,69766619,The Brave One,6.3,2007
20000000,117760134,Disturbia,6.6,2007
35000000,63215872,Lions for Lambs,5.7,2007
55000000,70016220,3:10 to Yuma,6.8,2007
25000000,66122026,August Rush,6.9,2007
86000000,14373825,Awake,6.3,2007
25000000,40452643,War,5.9,2007
15000,193355800,Paranormal Activity,6.1,2007
175000000,173000000,Evan Almighty,5.2,2007
85000000,186072214,I Now Pronounce You Chuck & Larry,5.9,2007
70000000,18211013,Next,5.9,2007
20000000,84146832,Premonition,5.9,2007
10000000,139352633,Saw IV,5.8,2007
100000000,97838349,Fred Claus,5.5,2007
50000000,90450008,Hairspray,6.4,2007
39000000,26820641,Shoot 'Em Up,6.2,2007
51500000,55112356,Eastern Promises,7,2007
70000000,195735876,Beowulf,5.4,2007
28000000,92601050,No Reservations,6,2007
60000000,127766650,The Heartbreak Kid,5.6,2007
85000000,149044513,Surf's Up,5.9,2007
25000000,94679598,1408,6.4,2007
24000000,99965753,Hitman,5.9,2007
22000000,147880543,The Game Plan,6,2007
67000000,25037897,Grindhouse,6.5,2007
10000000,33000000,Run Fatboy Run,6.2,2007
16000000,1109660,The Messengers,5.6,2007
150000000,709709780,Transformers,6.6,2007
45000000,175372502,The Bucket List,6.9,2007
10200000,35619521,Hostel: Part II,5.6,2007
10000000,25399945,The Hitcher,5.4,2007
12000000,9620399,I Know Who Killed Me,3.8,2007
15000000,80253908,Halloween,5.8,2007
16500000,37311672,Becoming Jane,6.9,2007
15000000,7938872,Funny Games,6.2,2007
25000000,74237563,Elizabeth: The Golden Age,6.4,2007
80000000,15071514,The Invasion,5.4,2007
18000000,25005257,Before the Devil Knows You're Dead,6.7,2007
6000000,18197398,Daddy Day Camp,4.8,2007
2000000,22179430,Waitress,6.7,2007
8000000,7766240,P2,5.8,2007
45000000,147717833,Resident Evil: Extinction,6,2007
2000000,5364858,Diary of the Dead,5.3,2007
30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,6.9,2007
16000000,18928871,A Mighty Heart,6.7,2007
9000000,46,Death at a Funeral,6.7,2007
40000000,62771059,The Reaping,5.4,2007
60795000,73090611,Perfect Stranger,5.3,2007
5200000,14723313,KatyÅ„,6,2007
60000000,95673607,Norbit,5.3,2007
40000000,145896422,Music and Lyrics,6.1,2007
27500000,24748670,Rendition,5.7,2007
20000000,6819587,Flawless,6.6,2007
23000000,29541790,In the Valley of Elah,6.2,2007
25000000,59192128,Good Luck Chuck,5.5,2007
20000000,86865564,Epic Movie,3.4,2007
10000000,17500000,In the Land of Women,6,2007
4000000,6101046,Battle for Terra,6,2007
20000000,47738099,The Nanny Diaries,6,2007
15000000,30226144,The Great Debaters,6.6,2007
21000000,41170784,Freedom Writers,7.5,2007
30000000,26810113,The Invisible,5.9,2007
3500000,54947,La terza madre,4.6,2007
21000000,54926886,We Own the Night,6.4,2007
20000000,73276047,The Kite Runner,7.3,2007
19000000,35300645,Vacancy,5.9,2007
25000000,68377859,Dan in Real Life,6.5,2007
16500000,13620075,Sydney White,5.9,2007
17000000,2626800,Captivity,4.5,2007
35000000,69307224,License to Wed,5.1,2007
24000000,9576495,I Could Never Be Your Woman,5.3,2007
25000000,92991835,Michael Clayton,6.3,2007
12000000,11293663,Lars and the Real Girl,7,2007
45000000,103071443,The Water Horse,6.2,2007
20000000,16974459,Death Sentence,6.5,2007
22000000,413454,The Death and Life of Bobby Z,5.6,2007
16000000,5367030,The Lookout,6.7,2007
9000000,24538513,Sicko,7,2007
45000000,30822861,Pathfinder,5.4,2007
19000000,34619699,Gone Baby Gone,7,2007
35000000,18317151,Walk Hard: The Dewey Cox Story,6.5,2007
5000000,346592,Meet Bill,5.9,2007
16000000,2849142,Things We Lost in the Fire,6.5,2007
20000000,3561,Death Defying Acts,5.4,2007
20000000,22222308,Reign Over Me,7,2007
45000000,4607608,Love in the Time of Cholera,6.6,2007
20000000,4001121,I'm Not There.,6.5,2007
9000000,2955039,Gracie,5.8,2007
15000000,109000000,Earth,7.5,2007
15000000,20380,The Good Night,5.5,2007
67000000,25303038,The Last Legion,4.9,2007
12000000,5285197,Whisper,5.7,2007
10000000,21786738,My Blueberry Nights,6.2,2007
4000000,2426851,You Kill Me,6.1,2007
16000000,24377151,The Darjeeling Limited,7.2,2007
13000000,75511123,Stomp the Yard,6.1,2007
38000000,5410749,Virgin Territory,4.5,2007
8000000,60641,Hallam Foe,6.7,2007
20000000,22217407,Dead Silence,6.2,2007
50000,249905,The Signal,5.9,2007
8000000,908847,Battle in Seattle,6.4,2007
500000,220151,Boy Culture,5.4,2007
4000000,6870249,Son of Rambow,6.7,2007
11000000,13196245,I Think I Love My Wife,5.3,2007
4000000,46474,December Boys,5.8,2007
50000000,82169884,Hannibal Rising,6,2007
1000000,274661,Taxi to the Dark Side,5.2,2007
15000000,55184721,Why Did I Get Married?,6.3,2007
16000000,34786960,Ji jie hao,7.3,2007
700000,31576,The Tracey Fragments,5.9,2007
10000000,31609243,Daddy's Little Girls,6.7,2007
1500000,173066,My Name Is Bruce,6,2007
10000000,20342161,Reno 911!: Miami,5.8,2007
20000000,10337477,Code Name: The Cleaner,4.9,2007
441892,1030375,Partner,6.2,2007
6000,6000,Loose Change: Final Cut,5.1,2007
2000000,1431623,No End in Sight,6.7,2007
11000000,104931801,Alien,7.6,1979
31500000,83471511,Apocalypse Now,7.8,1979
400000,100000000,Mad Max,6.5,1979
35000000,139000000,Star Trek: The Motion Picture,6,1979
34000000,210300000,Moonraker,5.7,1979
4000000,20045115,Life of Brian,7.5,1979
7000000,200182160,Rocky II,6.8,1979
17500000,23438120,Caligola,5.3,1979
300000,11988469,Phantasm,6.1,1979
8000000,43000000,Escape from Alcatraz,7.1,1979
20000000,35841901,The Black Hole,5.8,1979
14000000,13015688,The Concorde... Airport '79,4.7,1979
8000000,106260000,Kramer vs. Kramer,7.3,1979
35000000,31755742,1941,5.4,1979
2300000,20000000,Breaking Away,7.2,1979
2700000,37799643,The Black Stallion,6.8,1979
6400000,78371200,The Terminator,7.1,1984
28000000,333000000,Indiana Jones and the Temple of Doom,6.9,1984
30000000,295212467,Ghostbusters,7.2,1984
11000000,153083102,Gremlins,6.8,1984
27000000,20158808,The Neverending Story,6.8,1984
15000000,316360478,Beverly Hills Cop,6.5,1984
18000000,51973029,Amadeus,7.5,1984
8000000,90815558,The Karate Kid,6.7,1984
1800000,25504513,A Nightmare on Elm Street,7.1,1984
18000000,31042035,Conan the Destroyer,5.9,1984
28000000,40400657,2010,6.4,1984
40000000,30925690,Dune,6.5,1984
10000000,86572238,Romancing the Stone,6.3,1984
4500000,81198894,Police Academy,6.3,1984
18000000,87000000,Star Trek III: The Search for Spock,6.1,1984
8200000,80035402,Footloose,6,1984
1500000,2300000,Repo Man,6.3,1984
22000000,28744356,Starman,6.3,1984
6000000,38435947,Bachelor Party,5.9,1984
6500000,23686027,Sixteen Candles,6.7,1984
14400000,34700291,The Killing Fields,7.2,1984
3000000,14418922,Night of the Comet,5.7,1984
15000000,28733290,The Last Starfighter,6.1,1984
25000000,5778353,Sheena,4.8,1984
8000000,69821334,Splash,6.1,1984
1746964,2181987,"Paris, Texas",7.4,1984
10000000,8801940,Body Double,6.1,1984
25000000,38348988,City Heat,5.2,1984
58000000,25928721,The Cotton Club,6.1,1984
9000000,20458340,Top Secret!,6.8,1984
7200000,68392977,Purple Rain,6.9,1984
2550000,22812411,Missing in Action,5.1,1984
28000000,47951979,The Natural,6.8,1984
800000,14000000,Children of the Corn,5.6,1984
8000000,27187653,A Passage to India,6.7,1984
14500000,8089290,Streets of Fire,6.7,1984
1200000,4978922,Stop Making Sense,8.4,1984
1250000,3412497,C.H.U.D.,4.5,1984
1000000,35000000,Ghoulies,3.6,1984
18000000,19265302,Best Defense,3.8,1984
5500000,801000,Razorback,5.6,1984
8000000,10600497,Broadway Danny Rose,6.6,1984
32350000,572700000,Return of the Jedi,7.8,1983
25000000,65884703,Scarface,7.8,1983
36000000,160000000,Never Say Never Again,5.8,1983
27500000,183700000,Octopussy,5.9,1983
39000000,75800000,Superman III,4.7,1983
40600000,90400000,Trading Places,6.9,1983
12000000,79567667,WarGames,6.8,1983
15000000,61399552,National Lampoon's Vacation,6.9,1983
20500000,87987055,Jaws 3,4.2,1983
22000000,67642693,Sudden Impact,6.6,1983
6200000,63541777,Risky Business,6.3,1983
27000000,21500000,The Right Stuff,7.2,1983
3000000,21000000,Mickey's Christmas Carol,7.4,1983
10000000,25697647,The Outsiders,6.8,1983
6500000,33759266,Porky's II: The Next Day,4.9,1983
12000000,30400000,Yentl,6.2,1983
22000000,42313354,Blue Thunder,5.8,1983
10000000,20766616,The Dead Zone,6.5,1983
4000000,92921203,Flashdance,6.1,1983
10000000,29450919,Twilight Zone: The Movie,6,1983
10000000,2494480,Rumble Fish,6.3,1983
22000000,64892670,Staying Alive,4.8,1983
5000000,12232628,Lone Wolf McQuade,5.2,1983
5000000,34725000,Psycho II,6,1983
5952000,2120439,Videodrome,6.8,1983
1200000,760883,Fire and Ice,6.1,1983
15000000,10219460,Brainstorm,6.2,1983
6000000,3661757,The Keep,5.3,1983
19000000,5656087,Something Wicked This Way Comes,6.3,1983
425000,10604986,The House on Sorority Row,5.5,1983
15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,5.1,1983
33000000,327311859,Se7en,7.9,1995
30000000,361958736,Toy Story,7.5,1995
6000000,23341568,The Usual Suspects,8,1995
72000000,210000000,Braveheart,7.5,1995
58000000,352194034,GoldenEye,6.4,1995
65000000,262797249,Jumanji,6.6,1995
90000000,366101666,Die Hard: With a Vengeance,6.7,1995
35000000,113000000,Species,5.2,1995
29500000,168840000,Twelve Monkeys,7.2,1995
52000000,355237933,Apollo 13,7.1,1995
19000000,141407024,Bad Boys,6.4,1995
55000000,346079773,Pocahontas,6.6,1995
60000000,187436818,Heat,7.5,1995
2500000,5535405,Before Sunrise,7.6,1995
90000000,113493481,Judge Dredd,5.2,1995
100000000,336529144,Batman Forever,5.2,1995
52000000,116112375,Casino,7.6,1995
30000000,254134910,Babe,5.9,1995
50000000,287928194,Casper,5.9,1995
4000000,4300000,Four Rooms,6.4,1995
175000000,264218220,Waterworld,5.8,1995
30000000,212385533,Ace Ventura: When Nature Calls,6,1995
24000000,182016617,The Bridges of Madison County,6.9,1995
3600000,49800000,Leaving Las Vegas,6.9,1995
22000000,1106279658,The Net,5.6,1995
26000000,19075720,Johnny Mnemonic,5.3,1995
7000000,25405445,Desperado,6.7,1995
17000000,182057016,While You Were Sleeping,6.2,1995
20000000,21284514,To Die For,6.4,1995
60000000,104324083,Under Siege 2: Dark Territory,5.6,1995
98000000,18517322,Cutthroat Island,6.1,1995
18000000,122195920,Mortal Kombat,5.4,1995
16500000,135000000,Sense and Sensibility,7.1,1995
10000000,26488734,Billy Madison,6.2,1995
15000000,66000000,Mighty Morphin Power Rangers: The Movie,5.3,1995
30250000,115101622,Get Shorty,6.1,1995
50000000,30303072,Assassins,5.8,1995
32000000,18552460,The Quick and the Dead,6.2,1995
25000000,6600000,Tank Girl,5.5,1995
3500000,28215918,Friday,7,1995
11000000,39363635,Dead Man Walking,7.1,1995
53000000,157387195,Crimson Tide,6.8,1995
45000000,20350754,Showgirls,5.3,1995
15000000,6700000,Mighty Aphrodite,6.5,1995
20000000,50012507,A Walk in the Clouds,6.5,1995
30000000,24048000,Virtuosity,5.4,1995
8,16,The Prophecy,5.5,1995
60000000,35431113,Money Train,5.2,1995
28000000,31596911,Rob Roy,6.2,1995
20000000,7563728,Hackers,6.4,1995
44000000,13681765,Nixon,6.3,1995
55000000,127600435,First Knight,5.8,1995
21000000,23450000,Boys on the Side,5.8,1995
5000000,15116634,Halloween: The Curse of Michael Myers,5.1,1995
50000000,11534477,Fair Game,4.1,1995
6000000,2,Mallrats,6.8,1995
62000000,107879496,The American President,6.6,1995
11000000,178104,Canadian Bacon,5.2,1995
42000000,7959291,Strange Days,6.5,1995
500000,1148752,Living in Oblivion,6.9,1995
8169363,8175346,Nick of Time,6,1995
7000000,8349430,Smoke,6.8,1995
20000000,5781885,Screamers,5.9,1995
1500000,7412216,Kids,6.7,1995
17000000,7603766,Losing Isaiah,6.5,1995
50000000,9851610,Jade,5.4,1995
14000000,19800000,Vampire in Brooklyn,4.5,1995
35000000,64350171,Sudden Death,5.4,1995
8000000,529766,Things to Do in Denver When You're Dead,6.3,1995
50000000,152000000,Congo,4.8,1995
50000000,10382407,The Scarlet Letter,5.3,1995
27000000,16140822,Devil in a Blue Dress,6.1,1995
12000000,27400000,Now and Then,6.3,1995
16000000,81452156,Waiting to Exhale,6.1,1995
35000000,15000000,Le Hussard sur le toit,6.4,1995
10000000,23574130,How To Make An American Quilt,6.6,1995
28000000,3983912,The Pebble and the Penguin,4.8,1995
6400000,6,Never Talk to Strangers,4.5,1995
25000000,13071518,Clockers,6.7,1995
6,11,Tales from the Hood,5.1,1995
6000000,5093707,Top Dog,4.7,1995
1200000,14661007,Reservoir Dogs,7.9,1992
28000000,504050219,Aladdin,7.3,1992
18000000,358991681,Home Alone 2: Lost In New York,6.2,1992
80000000,280000000,Batman Returns,6.5,1992
50000000,159773545,AlienÂ³,6,1992
35000000,321731527,Lethal Weapon 3,6.1,1992
40000000,215862692,Dracula,6.8,1992
35000000,156563139,Under Siege,5.9,1992
40000000,243240178,A Few Good Men,6.9,1992
20000000,121697323,Wayne's World,6.5,1992
49000000,352927224,Basic Instinct,6.4,1992
12500000,10725228,Glengarry Glen Ross,7.2,1992
40000000,58662452,Honey I Blew Up the Kid,4.8,1992
1000000,2019469,Bad Lieutenant,6.3,1992
14000000,159157447,Unforgiven,7.5,1992
31000000,231605150,Sister Act,6.2,1992
47000000,7191399,1492: Conquest of Paradise,6.1,1992
8000000,17092453,Pet Sematary II,5,1992
31000000,134095253,Scent of a Woman,7.1,1992
15000000,44065653,Passenger 57,5.4,1992
3000000,242623,Braindead,7.4,1992
8000000,6739141,Fortress,5.4,1992
25000000,411006740,The Bodyguard,6.1,1992
45000000,178051587,Patriot Games,6,1992
10000000,50752337,The Mighty Ducks,6.5,1992
10000000,4160851,Twin Peaks: Fire Walk with Me,6.8,1992
8000000,21706101,The Player,6.4,1992
5000000,12534961,Hellraiser III: Hell on Earth,5.1,1992
34000000,48169908,Malcolm X,7,1992
40000000,75505856,The Last of the Mohicans,6.8,1992
220000,2040920,El Mariachi,6.5,1992
11700000,88036683,The Hand that Rocks the Cradle,6.4,1992
5000000,1862805,Bitter Moon,6.9,1992
27000000,14683921,City of Joy,6.4,1992
40000000,107458785,A League of Their Own,6.6,1992
11000000,64088552,My Cousin Vinny,7,1992
3705538,62548947,The Crying Game,6.7,1992
40000000,70100000,Boomerang,5.5,1992
10000000,32101000,The Lawnmower Man,5.2,1992
6000000,25792310,Candyman,6,1992
23000000,57138719,Unlawful Entry,5.6,1992
24000000,22518097,Captain Ron,5.8,1992
40000000,14358033,Memoirs of an Invisible Man,5.3,1992
10000000,14356479,Rapid Fire,6.2,1992
60000000,137783840,Far and Away,6.2,1992
35000000,4651977,Radio Flyer,6.3,1992
5000000,20146880,Juice,7.1,1992
10000000,8359717,Seong lung wui,6.3,1992
16000000,48017402,Single White Female,6,1992
20000000,11390479,Jennifer Eight,5.6,1992
17000000,4836637,Diggstown,6.3,1992
12000000,37170057,Raising Cain,5.5,1992
3000000,33946224,Strictly Ballroom,6.3,1992
18000000,389925971,Raiders of the Lost Ark,7.5,1981
2800000,26279000,Private Lessons,6.1,1981
28000000,195312802,For Your Eyes Only,6,1981
12000000,29800000,The Fox and the Hound,6.9,1981
2000000,24600832,Mad Max 2,7.1,1981
11000000,31672907,History of the World: Part I,6.3,1981
10000000,31973249,An American Werewolf in London,7,1981
350000,29400000,The Evil Dead,7.2,1981
6000000,50000000,Escape from New York,6.5,1981
5500000,58972904,Chariots of Fire,6.6,1981
1250000,21722776,Friday the 13th Part 2,6.2,1981
2500000,25533818,Halloween II,6.4,1981
7000000,95461682,Arthur,6.4,1981
1750000,100000,Road Games,5.8,1981
4000000,125728258,Porky's,6,1981
32000000,40382659,Reds,6.5,1981
18000000,72179579,The Cannonball Run,6.3,1981
12000000,40716963,Absence of Malice,6.8,1981
5000000,42365581,Time Bandits,6.1,1981
4100000,14225876,Scanners,6.2,1981
10000000,85300000,Stripes,6.5,1981
16000000,17374595,Outland,5.7,1981
3000000,216166,Dead & Buried,5.9,1981
18000000,12000000,Blow Out,7.4,1981
18000000,6000000,Dragonslayer,6.7,1981
1000000,17985893,The Howling,6.3,1981
5000000,19905359,Nighthawks,6.6,1981
14000000,35856053,Taps,6.3,1981
15000000,41092328,Clash of the Titans,6.7,1981
8500000,29916207,Neighbors,4.4,1981
75000000,816969268,Independence Day,6.6,1996
80000000,457696359,Mission: Impossible,6.5,1996
4000000,16491080,Trainspotting,7.6,1996
7000000,60611975,Fargo,7.6,1996
75000000,335062621,The Rock,6.8,1996
70000000,101371017,Mars Attacks!,5.9,1996
14500000,147298761,Romeo + Juliet,6.6,1996
100000000,100138851,The Hunchback of Notre Dame,6.6,1996
80000000,230000000,Space Jam,6.3,1996
100000000,242295562,Eraser,5.5,1996
54000000,320689294,101 Dalmatians,5.5,1996
32000000,152036382,Phenomenon,6,1996
19000000,25836616,From Dusk Till Dawn,6.9,1996
40000000,152266007,A Time to Kill,7,1996
46000000,150000000,Star Trek: First Contact,6.8,1996
12000000,41205099,Happy Gilmore,6.4,1996
60000000,129832389,Jingle All the Way,5.5,1996
14000000,173046663,Scream,6.9,1996
65000000,89456761,The Long Kiss Goodnight,6.4,1996
50000000,273552592,Jerry Maguire,6.5,1996
36000000,33459416,Matilda,6.8,1996
57000000,115267375,DragonHeart,6.1,1996
54000000,128769345,The Nutty Professor,5.4,1996
80000000,159212469,Daylight,5.6,1996
