budget,revenue,original_title,vote_average,release_year
69.27,253.31,The Terminal,7,2004
161.62,241.36,Lemony Snicket's A Series of Unfortunate,6.5,2004
34.63,250.24,Million Dollar Baby,7.6,2004
57.72,231.82,Garfield,5.2,2004
86.58,424,Shark Tale,5.8,2004
80.81,66.91,Sky Captain and the World of Tomorrow,5.7,2004
34.63,161.81,The SpongeBob SquarePants Movie,6.6,2004
7.5,113.61,Crash,7.1,2004
30.02,104.56,Anchorman: The Legend of Ron Burgundy,6.7,2004
42.71,111.35,13 Going On 30,6.1,2004
35.79,31.62,Ella Enchanted,5.7,2004
28.86,35.11,The Girl Next Door,6.2,2004
28.86,134.8,Finding Neverland,7.1,2004
21.93,80.89,A Cinderella Story,5.9,2004
80.81,197.62,AVP: Alien vs. Predator,5.5,2004
23.09,193.63,DodgeBall: A True Underdog Story,6.2,2004
13.85,11.06,Banlieue 13,6.5,2004
178.94,193.14,Alexander,5.6,2004
10.39,27.63,Harold & Kumar Go to White Castle,6.4,2004
1.39,119.96,Saw,7.1,2004
230.89,904.82,Spider-Man 2,6.4,2004
28.86,24.01,EuroTrip,6.4,2004
80.81,150.42,Man on Fire,7.3,2004
48.49,198.52,Along Came Polly,5.7,2004
31.17,133.34,Closer,6.6,2004
38.1,63.15,The Punisher,6,2004
115.44,94.78,Catwoman,4.3,2004
1.15,0.38,9 Songs,5.2,2004
32.32,118.16,Dawn of the Dead,6.7,2004
138.53,235.01,King Arthur,6.1,2004
121.22,133.65,The Chronicles of Riddick,6.2,2004
92.36,63.54,Spanglish,5.6,2004
46.18,107.26,Secret Window,6.3,2004
7.5,13.68,Layer Cake,7,2004
69.27,70.82,After the Sunset,6,2004
65.8,32.65,Thunderbirds,4.4,2004
46.18,109.84,The Princess Diaries 2: Royal Engagement,5.9,2004
167.39,29.81,The Alamo,5.9,2004
3.12,18.46,Before Sunset,7.5,2004
11.54,211.81,The Grudge,5.8,2004
28.86,65.14,Cellular,6,2004
92.36,110.95,The Manchurian Candidate,6.1,2004
5.77,9.47,The Machinist,7.2,2004
13.85,28.66,Seed of Chucky,4.9,2004
28.86,42.26,Taxi,5,2004
69.27,15.46,Alfie,5.4,2004
57.72,196.4,Shall We Dance?,5.8,2004
40.41,41.67,Jersey Girl,5.7,2004
103.9,117.75,The Stepford Wives,5.4,2004
0.01,0.49,Primer,6.9,2004
11.54,1.69,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼�,6.7,2004
126.99,120.01,Home on the Range,5.8,2004
115.44,124.8,Hidalgo,6.3,2004
6.93,137.51,Fahrenheit 9/11,6.6,2004
19.63,19.6,Win a Date with Tad Hamilton!,5.3,2004
42.71,130.55,White Chicks,6.4,2004
20.2,43.87,Hotel Rwanda,7.2,2004
64.65,66.06,Walking Tall,6,2004
57.72,29.09,Twisted,5.7,2004
0.15,63.11,Open Water,5.3,2004
36.94,58.77,Team America: World Police,6.5,2004
18.47,126.41,Sideways,6.6,2004
21.93,80.39,Without a Paddle,5.2,2004
69.27,196.57,Starsky & Hutch,5.5,2004
17.32,33.86,Confessions of a Teenage Drama Queen,5.1,2004
69.27,296.34,The Village,6,2004
46.18,30.2,The Whole Ten Yards,5.5,2004
34.63,706.4,The Passion of the Christ,6.8,2004
23.09,81.96,Anacondas: The Hunt for the Blood Orchid,5,2004
46.18,144,Ray,7,2004
28.86,31.96,Dirty Dancing: Havana Nights,5.8,2004
35.79,47.92,Wimbledon,5.7,2004
51.95,75.58,Taking Lives,6,2004
80.81,178.53,The Phantom of the Opera,6.8,2004
2.89,30.92,Garden State,7.1,2004
0.46,53.24,Napoleon Dynamite,6.6,2004
92.36,90.05,Exorcist: The Beginning,4.6,2004
34.63,15.01,Wicker Park,6.6,2004
57.72,40.18,The Life Aquatic with Steve Zissou,7,2004
126.99,83.33,Around the World in 80 Days,5.6,2004
20.78,75.12,Barbershop 2:  Back in Business,5.7,2004
48.49,135.73,The Forgotten,5.4,2004
51.95,17.08,Surviving Christmas,5,2004
51.95,24.25,Flight of the Phoenix,5.4,2004
28.86,34.77,Godsend,4.7,2004
2.31,0.14,It's All Gone Pete Tong,6.8,2004
34.63,70.72,Friday Night Lights,7.2,2004
57.72,57.4,Raising Helen,5.9,2004
9.24,0.42,She Hate Me,5.2,2004
23.09,19.17,Paparazzi,5.9,2004
17.32,17.16,Raise Your Voice,5.9,2004
26.55,18.61,Vanity Fair,5.5,2004
86.01,71.77,Deux frÃ¨res,6.8,2004
46.18,53.74,Torque,4.8,2004
32.32,74.4,Miracle,6.8,2004
31.17,24.42,Mindhunters,6.3,2004
18.47,17.11,Soul Plane,4.8,2004
9.81,5.77,Club Dread,5.1,2004
26.55,0,Chasing Liberty,6.2,2004
31.17,15.01,Suspect Zero,5.1,2004
57.72,7.86,The Big Bounce,4.9,2004
0.09,0.2,The Heart is Deceitful Above All Things,5.6,2004
34.63,25.17,Mr. 3000,5.1,2004
23.09,13.09,Connie and Carla,6.8,2004
22.22,9.37,Spartan,6.2,2004
30.02,33.27,Agent Cody Banks 2: Destination London,5.3,2004
13.85,36,Johnson Family Vacation,5.3,2004
0.08,32.99,Super Size Me,6.5,2004
7.5,1.79,A Home at the End of the World,6.4,2004
40.41,25.44,Little Black Book,5.2,2004
45.02,7.64,Against the Ropes,4.8,2004
17.32,2.21,A Dirty Shame,5.5,2004
69.27,86.05,Ladder 49,6,2004
20.78,19.28,Catch That Kid,5.2,2004
3,1.71,Il cartaio,4.9,2004
3,3.65,Riding Giants,6.9,2004
0.58,0.7,Mean Creek,7.3,2004
3.46,2.35,We Don't Live Here Anymore,6.4,2004
34.63,16.16,Welcome to Mooseport,4.8,2004
3.46,6.84,Never Die Alone,6.1,2004
0.95,0.95,Narco,5.8,2004
0.4,4.06,Born into Brothels,6.4,2004
31.29,1277.91,The Godfather,8.3,1972
10.43,240.51,Deliverance,7,1972
9.39,50.58,Conquest of the Planet of the Apes,6.1,1972
18.25,65.7,Frenzy,6.9,1972
0.06,31.29,Pink Flamingos,6.3,1972
10.43,93.95,Everything You Always Wanted to Know Abo,6.5,1972
26.07,440.96,The Poseidon Adventure,7.7,1972
17.48,306.78,The Getaway,7.2,1972
47.63,1424.63,The Empire Strikes Back,8,1980
50.27,116.47,The Shining,7.9,1980
9.26,220.82,Airplane!,7,1980
71.44,304.9,The Blues Brothers,7.3,1980
11.91,155.73,The Blue Lagoon,5.8,1980
47.63,60.86,Raging Bull,7.4,1980
142.89,286.26,Superman II,6.3,1980
1.46,158.11,Friday the 13th,6.4,1980
92.61,71.73,Flash Gordon,5.8,1980
13.23,68.83,The Elephant Man,7.6,1980
2.65,56.57,The Fog,6.2,1980
15.88,105.43,Caddyshack,6.5,1980
17.2,84.41,Dressed to Kill,6.7,1980
21.17,31,Used Cars,5.8,1980
116.43,9.22,Heaven's Gate,6,1980
39.69,52.53,Altered States,6,1980
12.7,60.18,American Gigolo,5.8,1980
19.05,33.68,Atlantic City,6.6,1980
26.46,27.49,Stardust Memories,6.3,1980
2.65,39.15,Prom Night,6.4,1980
5.29,29.11,Battle Beyond the Stars,6,1980
52.92,59.46,Xanadu,5.3,1980
26.46,41.79,The Long Riders,6,1980
315.5,1010.65,Pirates of the Caribbean: At World's End,6.8,2007
157.75,986.69,Harry Potter and the Order of the Phoeni,7.2,2007
157.75,655.95,Ratatouille,7.3,2007
73.62,465.7,The Bourne Ultimatum,7.2,2007
26.29,180.47,No Country for Old Men,7.6,2007
157.75,615.59,I Am Legend,6.8,2007
136.72,480.99,National Treasure: Book of Secrets,6,2007
271.33,936.9,Spider-Man 3,5.8,2007
18.93,60.05,The Mist,6.6,2007
73.62,142.56,Stardust,7,2007
26.29,26.33,Death Proof,6.7,2007
115.68,403.35,Live Free or Die Hard,6.3,2007
147.23,271.35,Rush Hour 3,6.2,2007
15.78,59.16,Into the Wild,7.7,2007
68.36,444.45,300,7,2007
115.68,240.56,Ghost Rider,5.2,2007
7.89,243.37,Juno,6.9,2007
63.1,144.7,Bridge to Terabithia,6.9,2007
64.15,100.64,Shooter,6.9,2007
31.55,135.95,Atonement,7.2,2007
26.29,80.12,There Will Be Blood,7.8,2007
105.17,280.23,American Gangster,7.3,2007
168.27,840.24,Shrek the Third,5.8,2007
52.58,159.85,Sweeney Todd: The Demon Barber of Fleet ,6.8,2007
21.03,178.64,Superbad,7,2007
63.1,380.04,Alvin and the Chipmunks,5.6,2007
157.75,302.45,Bee Movie,5.6,2007
157.75,178.08,Meet the Robinsons,6.7,2007
31.55,164.94,P.S. I Love You,7,2007
31.55,230.4,Knocked Up,6,2007
31.55,81.57,The Number 23,6.2,2007
136.72,303.98,4: Rise of the Silver Surfer,5.4,2007
89.39,358.08,Enchanted,6.6,2007
68.36,89.17,Zodiac,7.1,2007
89.39,327.4,Ocean's Thirteen,6.4,2007
35.76,100.55,TMNT,6,2007
78.88,554.3,The Simpsons Movie,6.9,2007
78.88,125.15,Charlie Wilson's War,6.3,2007
15.78,67.56,28 Weeks Later,6.3,2007
73.62,91.14,The Kingdom,6.4,2007
42.07,43.96,Aliens vs Predator: Requiem,4.9,2007
52.58,33.67,Sunshine,6.8,2007
26.29,241.61,Mr. Bean's Holiday,6.1,2007
21.03,43.79,Mr. Brooks,6.7,2007
31.55,79.41,30 Days of Night,6.1,2007
189.3,391.47,The Golden Compass,5.7,2007
0.17,21.78,Once,7.3,2007
31.55,17.81,88 Minutes,5.6,2007
73.62,73.37,The Brave One,6.3,2007
21.03,123.84,Disturbia,6.6,2007
36.81,66.48,Lions for Lambs,5.7,2007
57.84,73.63,3:10 to Yuma,6.8,2007
26.29,69.54,August Rush,6.9,2007
90.44,15.12,Awake,6.3,2007
26.29,42.54,War,5.9,2007
0.02,203.35,Paranormal Activity,6.1,2007
184.04,181.94,Evan Almighty,5.2,2007
89.39,195.69,I Now Pronounce You Chuck & Larry,5.9,2007
73.62,19.15,Next,5.9,2007
21.03,88.49,Premonition,5.9,2007
10.52,146.55,Saw IV,5.8,2007
105.17,102.89,Fred Claus,5.5,2007
52.58,95.12,Hairspray,6.4,2007
41.02,28.21,Shoot 'Em Up,6.2,2007
54.16,57.96,Eastern Promises,7,2007
73.62,205.85,Beowulf,5.4,2007
29.45,97.39,No Reservations,6,2007
63.1,134.37,The Heartbreak Kid,5.6,2007
89.39,156.75,Surf's Up,5.9,2007
26.29,99.57,1408,6.4,2007
25.24,105.13,Hitman,5.9,2007
23.14,155.52,The Game Plan,6,2007
70.46,26.33,Grindhouse,6.5,2007
10.52,34.71,Run Fatboy Run,6.2,2007
16.83,1.17,The Messengers,5.6,2007
157.75,746.38,Transformers,6.6,2007
47.33,184.43,The Bucket List,6.9,2007
10.73,37.46,Hostel: Part II,5.6,2007
10.52,26.71,The Hitcher,5.4,2007
12.62,10.12,I Know Who Killed Me,3.8,2007
15.78,84.4,Halloween,5.8,2007
17.35,39.24,Becoming Jane,6.9,2007
15.78,8.35,Funny Games,6.2,2007
26.29,78.07,Elizabeth: The Golden Age,6.4,2007
84.13,15.85,The Invasion,5.4,2007
18.93,26.3,Before the Devil Knows You're Dead,6.7,2007
6.31,19.14,Daddy Day Camp,4.8,2007
2.1,23.33,Waitress,6.7,2007
8.41,8.17,P2,5.8,2007
47.33,155.35,Resident Evil: Extinction,6,2007
2.1,5.64,Diary of the Dead,5.3,2007
31.55,15.47,The Assassination of Jesse James by the ,6.9,2007
16.83,19.91,A Mighty Heart,6.7,2007
9.47,0,Death at a Funeral,6.7,2007
42.07,66.01,The Reaping,5.4,2007
63.94,76.87,Perfect Stranger,5.3,2007
5.47,15.48,KatyÅ„,6,2007
63.1,100.62,Norbit,5.3,2007
42.07,153.43,Music and Lyrics,6.1,2007
28.92,26.03,Rendition,5.7,2007
21.03,7.17,Flawless,6.6,2007
24.19,31.07,In the Valley of Elah,6.2,2007
26.29,62.25,Good Luck Chuck,5.5,2007
21.03,91.35,Epic Movie,3.4,2007
10.52,18.4,In the Land of Women,6,2007
4.21,6.42,Battle for Terra,6,2007
21.03,50.2,The Nanny Diaries,6,2007
15.78,31.79,The Great Debaters,6.6,2007
22.09,43.3,Freedom Writers,7.5,2007
31.55,28.2,The Invisible,5.9,2007
3.68,0.06,La terza madre,4.6,2007
22.09,57.76,We Own the Night,6.4,2007
21.03,77.06,The Kite Runner,7.3,2007
19.98,37.12,Vacancy,5.9,2007
26.29,71.91,Dan in Real Life,6.5,2007
17.35,14.32,Sydney White,5.9,2007
17.88,2.76,Captivity,4.5,2007
36.81,72.89,License to Wed,5.1,2007
25.24,10.07,I Could Never Be Your Woman,5.3,2007
26.29,97.8,Michael Clayton,6.3,2007
12.62,11.88,Lars and the Real Girl,7,2007
47.33,108.4,The Water Horse,6.2,2007
21.03,17.85,Death Sentence,6.5,2007
23.14,0.43,The Death and Life of Bobby Z,5.6,2007
16.83,5.64,The Lookout,6.7,2007
9.47,25.81,Sicko,7,2007
47.33,32.42,Pathfinder,5.4,2007
19.98,36.41,Gone Baby Gone,7,2007
36.81,19.26,Walk Hard: The Dewey Cox Story,6.5,2007
5.26,0.36,Meet Bill,5.9,2007
16.83,3,Things We Lost in the Fire,6.5,2007
21.03,0,Death Defying Acts,5.4,2007
21.03,23.37,Reign Over Me,7,2007
47.33,4.85,Love in the Time of Cholera,6.6,2007
21.03,4.21,I'm Not There.,6.5,2007
9.47,3.11,Gracie,5.8,2007
15.78,114.63,Earth,7.5,2007
15.78,0.02,The Good Night,5.5,2007
70.46,26.61,The Last Legion,4.9,2007
12.62,5.56,Whisper,5.7,2007
10.52,22.91,My Blueberry Nights,6.2,2007
4.21,2.55,You Kill Me,6.1,2007
16.83,25.64,The Darjeeling Limited,7.2,2007
13.67,79.41,Stomp the Yard,6.1,2007
39.96,5.69,Virgin Territory,4.5,2007
8.41,0.06,Hallam Foe,6.7,2007
21.03,23.37,Dead Silence,6.2,2007
0.05,0.26,The Signal,5.9,2007
8.41,0.96,Battle in Seattle,6.4,2007
0.53,0.23,Boy Culture,5.4,2007
4.21,7.23,Son of Rambow,6.7,2007
11.57,13.88,I Think I Love My Wife,5.3,2007
4.21,0.05,December Boys,5.8,2007
52.58,86.42,Hannibal Rising,6,2007
1.05,0.29,Taxi to the Dark Side,5.2,2007
15.78,58.04,Why Did I Get Married?,6.3,2007
16.83,36.58,Ji jie hao,7.3,2007
0.74,0.03,The Tracey Fragments,5.9,2007
10.52,33.24,Daddy's Little Girls,6.7,2007
1.58,0.18,My Name Is Bruce,6,2007
10.52,21.39,Reno 911!: Miami,5.8,2007
21.03,10.87,Code Name: The Cleaner,4.9,2007
0.46,1.08,Partner,6.2,2007
0.01,0.01,Loose Change: Final Cut,5.1,2007
2.1,1.51,No End in Sight,6.7,2007
33.05,315.27,Alien,7.6,1979
94.64,250.79,Apocalypse Now,7.8,1979
1.2,300.46,Mad Max,6.5,1979
105.16,417.63,Star Trek: The Motion Picture,6,1979
102.15,631.86,Moonraker,5.7,1979
12.02,60.23,Life of Brian,7.5,1979
21.03,601.46,Rocky II,6.8,1979
52.58,70.42,Caligola,5.3,1979
0.9,36.02,Phantasm,6.1,1979
24.04,129.2,Escape from Alcatraz,7.1,1979
60.09,107.69,The Black Hole,5.8,1979
42.06,39.11,The Concorde... Airport '79,4.7,1979
24.04,319.26,Kramer vs. Kramer,7.3,1979
105.16,95.41,1941,5.4,1979
6.91,60.09,Breaking Away,7.2,1979
8.11,113.57,The Black Stallion,6.8,1979
13.43,164.5,The Terminator,7.1,1984
58.77,698.98,Indiana Jones and the Temple of Doom,6.9,1984
62.97,619.66,Ghostbusters,7.2,1984
23.09,321.33,Gremlins,6.8,1984
56.67,42.31,The Neverending Story,6.8,1984
31.49,664.05,Beverly Hills Cop,6.5,1984
37.78,109.09,Amadeus,7.5,1984
16.79,190.63,The Karate Kid,6.7,1984
3.78,53.54,A Nightmare on Elm Street,7.1,1984
37.78,65.16,Conan the Destroyer,5.9,1984
58.77,84.8,2010,6.4,1984
83.96,64.91,Dune,6.5,1984
20.99,181.72,Romancing the Stone,6.3,1984
9.45,170.44,Police Academy,6.3,1984
37.78,182.62,Star Trek III: The Search for Spock,6.1,1984
17.21,168,Footloose,6,1984
3.15,4.83,Repo Man,6.3,1984
46.18,60.34,Starman,6.3,1984
12.59,80.68,Bachelor Party,5.9,1984
13.64,49.72,Sixteen Candles,6.7,1984
30.23,72.84,The Killing Fields,7.2,1984
6.3,30.27,Night of the Comet,5.7,1984
31.49,60.31,The Last Starfighter,6.1,1984
52.48,12.13,Sheena,4.8,1984
16.79,146.56,Splash,6.1,1984
3.67,4.58,"Paris, Texas",7.4,1984
20.99,18.48,Body Double,6.1,1984
52.48,80.5,City Heat,5.2,1984
121.74,54.43,The Cotton Club,6.1,1984
18.89,42.94,Top Secret!,6.8,1984
15.11,143.56,Purple Rain,6.9,1984
5.35,47.88,Missing in Action,5.1,1984
58.77,100.65,The Natural,6.8,1984
1.68,29.39,Children of the Corn,5.6,1984
16.79,57.07,A Passage to India,6.7,1984
30.44,16.98,Streets of Fire,6.7,1984
2.52,10.45,Stop Making Sense,8.4,1984
2.62,7.16,C.H.U.D.,4.5,1984
2.1,73.47,Ghoulies,3.6,1984
37.78,40.44,Best Defense,3.8,1984
11.54,1.68,Razorback,5.6,1984
16.79,22.25,Broadway Danny Rose,6.6,1984
70.82,1253.82,Return of the Jedi,7.8,1983
54.73,144.24,Scarface,7.8,1983
78.82,350.29,Never Say Never Again,5.8,1983
60.21,402.18,Octopussy,5.9,1983
85.38,165.95,Superman III,4.7,1983
88.89,197.91,Trading Places,6.9,1983
26.27,174.2,WarGames,6.8,1983
32.84,134.42,National Lampoon's Vacation,6.9,1983
44.88,192.63,Jaws 3,4.2,1983
48.16,148.09,Sudden Impact,6.6,1983
13.57,139.11,Risky Business,6.3,1983
59.11,47.07,The Right Stuff,7.2,1983
6.57,45.98,Mickey's Christmas Carol,7.4,1983
21.89,56.26,The Outsiders,6.8,1983
14.23,73.91,Porky's II: The Next Day,4.9,1983
26.27,66.56,Yentl,6.2,1983
48.16,92.64,Blue Thunder,5.8,1983
21.89,45.46,The Dead Zone,6.5,1983
8.76,203.43,Flashdance,6.1,1983
21.89,64.48,Twilight Zone: The Movie,6,1983
21.89,5.46,Rumble Fish,6.3,1983
48.16,142.07,Staying Alive,4.8,1983
10.95,26.78,Lone Wolf McQuade,5.2,1983
10.95,76.02,Psycho II,6,1983
13.03,4.64,Videodrome,6.8,1983
2.63,1.67,Fire and Ice,6.1,1983
32.84,22.37,Brainstorm,6.2,1983
13.14,8.02,The Keep,5.3,1983
41.6,12.38,Something Wicked This Way Comes,6.3,1983
0.93,23.22,The House on Sorority Row,5.5,1983
32.84,36.12,Spacehunter: Adventures in the Forbidden,5.1,1983
47.22,468.37,Se7en,7.9,1995
42.93,517.95,Toy Story,7.5,1995
8.59,33.4,The Usual Suspects,8,1995
103.03,300.5,Braveheart,7.5,1995
83,503.98,GoldenEye,6.4,1995
93.01,376.05,Jumanji,6.6,1995
128.79,523.88,Die Hard: With a Vengeance,6.7,1995
50.08,161.7,Species,5.2,1995
42.21,241.6,Twelve Monkeys,7.2,1995
74.41,508.33,Apollo 13,7.1,1995
27.19,202.35,Bad Boys,6.4,1995
78.7,495.23,Pocahontas,6.6,1995
85.86,268.22,Heat,7.5,1995
3.58,7.92,Before Sunrise,7.6,1995
128.79,162.41,Judge Dredd,5.2,1995
143.1,481.56,Batman Forever,5.2,1995
74.41,166.15,Casino,7.6,1995
42.93,363.66,Babe,5.9,1995
71.55,412.02,Casper,5.9,1995
5.72,6.15,Four Rooms,6.4,1995
250.42,378.09,Waterworld,5.8,1995
42.93,303.92,Ace Ventura: When Nature Calls,6,1995
34.34,260.46,The Bridges of Madison County,6.9,1995
5.15,71.26,Leaving Las Vegas,6.9,1995
31.48,1583.05,The Net,5.6,1995
37.21,27.3,Johnny Mnemonic,5.3,1995
10.02,36.35,Desperado,6.7,1995
24.33,260.52,While You Were Sleeping,6.2,1995
28.62,30.46,To Die For,6.4,1995
85.86,149.28,Under Siege 2: Dark Territory,5.6,1995
140.23,26.5,Cutthroat Island,6.1,1995
25.76,174.86,Mortal Kombat,5.4,1995
23.61,193.18,Sense and Sensibility,7.1,1995
14.31,37.9,Billy Madison,6.2,1995
21.46,94.44,Mighty Morphin Power Rangers: The Movie,5.3,1995
43.29,164.71,Get Shorty,6.1,1995
71.55,43.36,Assassins,5.8,1995
45.79,26.55,The Quick and the Dead,6.2,1995
35.77,9.44,Tank Girl,5.5,1995
5.01,40.38,Friday,7,1995
15.74,56.33,Dead Man Walking,7.1,1995
75.84,225.22,Crimson Tide,6.8,1995
64.39,29.12,Showgirls,5.3,1995
21.46,9.59,Mighty Aphrodite,6.5,1995
28.62,71.57,A Walk in the Clouds,6.5,1995
42.93,34.41,Virtuosity,5.4,1995
0,0,The Prophecy,5.5,1995
85.86,50.7,Money Train,5.2,1995
40.07,45.21,Rob Roy,6.2,1995
28.62,10.82,Hackers,6.4,1995
62.96,19.58,Nixon,6.3,1995
78.7,182.59,First Knight,5.8,1995
30.05,33.56,Boys on the Side,5.8,1995
7.15,21.63,Halloween: The Curse of Michael Myers,5.1,1995
71.55,16.51,Fair Game,4.1,1995
8.59,0,Mallrats,6.8,1995
88.72,154.37,The American President,6.6,1995
15.74,0.25,Canadian Bacon,5.2,1995
60.1,11.39,Strange Days,6.5,1995
0.72,1.64,Living in Oblivion,6.9,1995
11.69,11.7,Nick of Time,6,1995
10.02,11.95,Smoke,6.8,1995
28.62,8.27,Screamers,5.9,1995
2.15,10.61,Kids,6.7,1995
24.33,10.88,Losing Isaiah,6.5,1995
71.55,14.1,Jade,5.4,1995
20.03,28.33,Vampire in Brooklyn,4.5,1995
50.08,92.08,Sudden Death,5.4,1995
11.45,0.76,Things to Do in Denver When You're Dead,6.3,1995
71.55,217.51,Congo,4.8,1995
71.55,14.86,The Scarlet Letter,5.3,1995
38.64,23.1,Devil in a Blue Dress,6.1,1995
17.17,39.21,Now and Then,6.3,1995
22.9,116.56,Waiting to Exhale,6.1,1995
50.08,21.46,Le Hussard sur le toit,6.4,1995
14.31,33.73,How To Make An American Quilt,6.6,1995
40.07,5.7,The Pebble and the Penguin,4.8,1995
9.16,0,Never Talk to Strangers,4.5,1995
35.77,18.7,Clockers,6.7,1995
0,0,Tales from the Hood,5.1,1995
8.59,7.29,Top Dog,4.7,1995
1.86,22.78,Reservoir Dogs,7.9,1992
43.51,783.31,Aladdin,7.3,1992
27.97,557.88,Home Alone 2: Lost In New York,6.2,1992
124.32,435.13,Batman Returns,6.5,1992
77.7,248.29,AlienÂ³,6,1992
54.39,499.98,Lethal Weapon 3,6.1,1992
62.16,335.46,Dracula,6.8,1992
54.39,243.3,Under Siege,5.9,1992
62.16,378,A Few Good Men,6.9,1992
31.08,189.12,Wayne's World,6.5,1992
76.15,548.46,Basic Instinct,6.4,1992
19.43,16.67,Glengarry Glen Ross,7.2,1992
62.16,91.16,Honey I Blew Up the Kid,4.8,1992
1.55,3.14,Bad Lieutenant,6.3,1992
21.76,247.33,Unforgiven,7.5,1992
48.17,359.92,Sister Act,6.2,1992
73.04,11.18,1492: Conquest of Paradise,6.1,1992
12.43,26.56,Pet Sematary II,5,1992
48.17,208.39,Scent of a Woman,7.1,1992
23.31,68.48,Passenger 57,5.4,1992
4.66,0.38,Braindead,7.4,1992
12.43,10.47,Fortress,5.4,1992
38.85,638.71,The Bodyguard,6.1,1992
69.93,276.7,Patriot Games,6,1992
15.54,78.87,The Mighty Ducks,6.5,1992
15.54,6.47,Twin Peaks: Fire Walk with Me,6.8,1992
12.43,33.73,The Player,6.4,1992
7.77,19.48,Hellraiser III: Hell on Earth,5.1,1992
52.84,74.86,Malcolm X,7,1992
62.16,117.34,The Last of the Mohicans,6.8,1992
0.34,3.17,El Mariachi,6.5,1992
18.18,136.81,The Hand that Rocks the Cradle,6.4,1992
7.77,2.89,Bitter Moon,6.9,1992
41.96,22.82,City of Joy,6.4,1992
62.16,166.99,A League of Their Own,6.6,1992
17.09,99.6,My Cousin Vinny,7,1992
5.76,97.2,The Crying Game,6.7,1992
62.16,108.94,Boomerang,5.5,1992
15.54,49.89,The Lawnmower Man,5.2,1992
9.32,40.08,Candyman,6,1992
35.74,88.79,Unlawful Entry,5.6,1992
37.3,34.99,Captain Ron,5.8,1992
62.16,22.31,Memoirs of an Invisible Man,5.3,1992
15.54,22.31,Rapid Fire,6.2,1992
93.24,214.12,Far and Away,6.2,1992
54.39,7.23,Radio Flyer,6.3,1992
7.77,31.31,Juice,7.1,1992
15.54,12.99,Seong lung wui,6.3,1992
24.86,74.62,Single White Female,6,1992
31.08,17.7,Jennifer Eight,5.6,1992
26.42,7.52,Diggstown,6.3,1992
18.65,57.76,Raising Cain,5.5,1992
4.66,52.75,Strictly Ballroom,6.3,1992
43.17,935.12,Raiders of the Lost Ark,7.5,1981
6.71,63.02,Private Lessons,6.1,1981
67.15,468.4,For Your Eyes Only,6,1981
28.78,71.47,The Fox and the Hound,6.9,1981
4.8,59,Mad Max 2,7.1,1981
26.38,75.96,History of the World: Part I,6.3,1981
23.98,76.68,An American Werewolf in London,7,1981
0.84,70.51,The Evil Dead,7.2,1981
14.39,119.91,Escape from New York,6.5,1981
13.19,141.43,Chariots of Fire,6.6,1981
3,52.1,Friday the 13th Part 2,6.2,1981
6,61.23,Halloween II,6.4,1981
16.79,228.94,Arthur,6.4,1981
4.2,0.24,Road Games,5.8,1981
9.59,301.52,Porky's,6,1981
76.74,96.85,Reds,6.5,1981
43.17,173.1,The Cannonball Run,6.3,1981
28.78,97.65,Absence of Malice,6.8,1981
11.99,101.6,Time Bandits,6.1,1981
9.83,34.12,Scanners,6.2,1981
23.98,204.57,Stripes,6.5,1981
38.37,41.67,Outland,5.7,1981
7.19,0.52,Dead & Buried,5.9,1981
43.17,28.78,Blow Out,7.4,1981
43.17,14.39,Dragonslayer,6.7,1981
2.4,43.13,The Howling,6.3,1981
11.99,47.74,Nighthawks,6.6,1981
33.57,85.99,Taps,6.3,1981
35.97,98.55,Clash of the Titans,6.7,1981
20.38,71.74,Neighbors,4.4,1981
104.27,1135.76,Independence Day,6.6,1996
111.22,636.3,Mission: Impossible,6.5,1996
5.56,22.93,Trainspotting,7.6,1996
9.73,84.26,Fargo,7.6,1996
104.27,465.81,The Rock,6.8,1996
97.32,140.93,Mars Attacks!,5.9,1996
20.16,204.78,Romeo + Juliet,6.6,1996
139.02,139.21,The Hunchback of Notre Dame,6.6,1996
111.22,319.75,Space Jam,6.3,1996
139.02,336.84,Eraser,5.5,1996
75.07,445.83,101 Dalmatians,5.5,1996
44.49,211.36,Phenomenon,6,1996
26.41,35.92,From Dusk Till Dawn,6.9,1996
55.61,211.68,A Time to Kill,7,1996
63.95,208.53,Star Trek: First Contact,6.8,1996
16.68,57.28,Happy Gilmore,6.4,1996
83.41,180.5,Jingle All the Way,5.5,1996
19.46,240.57,Scream,6.9,1996
90.36,124.36,The Long Kiss Goodnight,6.4,1996
69.51,380.3,Jerry Maguire,6.5,1996
50.05,46.52,Matilda,6.8,1996
79.24,160.25,DragonHeart,6.1,1996
75.07,179.02,The Nutty Professor,5.4,1996
111.22,221.34,Daylight,5.6,1996
41.71,79.8,The Quest,5.1,1996
69.51,83.7,Chain Reaction,5.3,1996
37.54,322.5,The English Patient,6.9,1996
76.46,169.56,Executive Decision,5.5,1996
127.9,687.42,Twister,5.9,1996
111.22,430.26,Ransom,6.2,1996
65.34,142.95,The Cable Guy,5.4,1996
61.17,230.24,Sleepers,7.2,1996
41.71,40.82,The Frighteners,6.5,1996
69.51,208.91,Broken Arrow,5.5,1996
69.51,58.77,Escape from L.A.,5.4,1996
50.05,28.22,The People vs. Larry Flynt,6.5,1996
34.76,19.53,The Arrival,5.7,1996
